doc_id,matched_terms,fit_labels,fit_count
FI_006341,financial education,FIT6_Financial_Education,1
FI_006342,,,0
FI_006343,e-wallet; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006344,financial capability,FIT6_Financial_Education,1
FI_006345,,,0
FI_006346,,,0
FI_006347,,,0
FI_006348,remittances,FIT4_Workers_Remittances,1
FI_006349,blockchain,FIT8_Blockchain_DLT,1
FI_006350,financial literacy; financial education; financial capabilities,FIT6_Financial_Education,1
FI_006351,non-banking; microcredit; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006352,non-banking; microcredit; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006353,financial literacy; financial education,FIT6_Financial_Education,1
FI_006354,financial capabilities,FIT6_Financial_Education,1
FI_006355,,,0
FI_006356,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_006357,microfinance,FIT7_Microfinance_Models,1
FI_006358,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006359,non-bank; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006360,,,0
FI_006361,financial literacy,FIT6_Financial_Education,1
FI_006362,,,0
FI_006363,agent banking,FIT2_Nonbank_Distribution,1
FI_006364,financial literacy,FIT6_Financial_Education,1
FI_006365,microfinance,FIT7_Microfinance_Models,1
FI_006366,,,0
FI_006367,,,0
FI_006368,,,0
FI_006369,,,0
FI_006370,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006371,financial literacy,FIT6_Financial_Education,1
FI_006372,financial literacy,FIT6_Financial_Education,1
FI_006373,non-banking; alternative data,FIT2_Nonbank_Distribution; FIT3_Behavioral_Credit_Risk,2
FI_006374,microfinance institution; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006375,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006376,financial education; microcredit; mfis; microfinance; microfinance institutions,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006377,,,0
FI_006378,remittances; remittance; migrant remittances,FIT4_Workers_Remittances,1
FI_006379,financial education,FIT6_Financial_Education,1
FI_006380,alternative data,FIT3_Behavioral_Credit_Risk,1
FI_006381,financial literacy; financial capabilities,FIT6_Financial_Education,1
FI_006382,consumer protection; blockchain,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_006383,financial literacy; financial education,FIT6_Financial_Education,1
FI_006384,mobile financial services; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_006385,microfinance,FIT7_Microfinance_Models,1
FI_006386,financial literacy; financial education,FIT6_Financial_Education,1
FI_006387,financial literacy,FIT6_Financial_Education,1
FI_006388,financial literacy,FIT6_Financial_Education,1
FI_006389,,,0
FI_006390,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_006391,consumer protection,FIT5_Adapted_Regulation,1
FI_006392,financial literacy,FIT6_Financial_Education,1
FI_006393,financial literacy,FIT6_Financial_Education,1
FI_006394,financial literacy,FIT6_Financial_Education,1
FI_006395,blockchain,FIT8_Blockchain_DLT,1
FI_006396,mobile payments; financial literacy; microfinance; blockchain,FIT1_Mobile_Money; FIT6_Financial_Education; FIT7_Microfinance_Models; FIT8_Blockchain_DLT,4
FI_006397,financial regulation,FIT5_Adapted_Regulation,1
FI_006398,blockchain,FIT8_Blockchain_DLT,1
FI_006399,financial literacy; financial education; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006400,financial literacy,FIT6_Financial_Education,1
FI_006401,remittances; remittance,FIT4_Workers_Remittances,1
FI_006402,nonbank; cross-border payments; central bank digital currency,FIT2_Nonbank_Distribution; FIT4_Workers_Remittances; FIT8_Blockchain_DLT,3
FI_006403,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006404,cbdc; central bank digital currency,FIT8_Blockchain_DLT,1
FI_006405,cross-border payments; cross-border payment,FIT4_Workers_Remittances,1
FI_006406,stablecoin; central bank digital currency,FIT8_Blockchain_DLT,1
FI_006407,mobile payments,FIT1_Mobile_Money,1
FI_006408,mobile payments,FIT1_Mobile_Money,1
FI_006409,cross-border payments,FIT4_Workers_Remittances,1
FI_006410,mobile money,FIT1_Mobile_Money,1
FI_006411,mobile payments,FIT1_Mobile_Money,1
FI_006412,digital wallets,FIT1_Mobile_Money,1
FI_006413,mobile money; money transfer; remittances; remittance; consumer protection; financial literacy,FIT1_Mobile_Money; FIT4_Workers_Remittances; FIT5_Adapted_Regulation; FIT6_Financial_Education,4
FI_006414,mobile payments,FIT1_Mobile_Money,1
FI_006415,cross-border payments; cross-border payment; central bank digital currency; central bank digital currencies,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_006416,consumer protection; financial literacy,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_006417,smart contract; blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_006418,remittance,FIT4_Workers_Remittances,1
FI_006419,,,0
FI_006420,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006421,,,0
FI_006422,credit scoring; microfinance,FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,2
FI_006423,financial education,FIT6_Financial_Education,1
FI_006424,mobile payments; mobile money; credit scoring; digital footprint,FIT1_Mobile_Money; FIT3_Behavioral_Credit_Risk,2
FI_006425,consumer protection,FIT5_Adapted_Regulation,1
FI_006426,,,0
FI_006427,blockchain,FIT8_Blockchain_DLT,1
FI_006428,non-banking,FIT2_Nonbank_Distribution,1
FI_006429,financial literacy,FIT6_Financial_Education,1
FI_006430,non-bank; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006431,microfinance,FIT7_Microfinance_Models,1
FI_006432,financial literacy; financial capability; financial capabilities; financial knowledge,FIT6_Financial_Education,1
FI_006433,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006434,non-banking,FIT2_Nonbank_Distribution,1
FI_006435,,,0
FI_006436,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006437,alternative credit; financial literacy; microcredit; microfinance,FIT3_Behavioral_Credit_Risk; FIT6_Financial_Education; FIT7_Microfinance_Models,3
FI_006438,microfinance,FIT7_Microfinance_Models,1
FI_006439,,,0
FI_006440,blockchain,FIT8_Blockchain_DLT,1
FI_006441,,,0
FI_006442,financial literacy,FIT6_Financial_Education,1
FI_006443,financial literacy; financial education,FIT6_Financial_Education,1
FI_006444,financial literacy,FIT6_Financial_Education,1
FI_006445,,,0
FI_006446,financial capabilities,FIT6_Financial_Education,1
FI_006447,financial literacy; financial education,FIT6_Financial_Education,1
FI_006448,microfinance,FIT7_Microfinance_Models,1
FI_006449,microfinance,FIT7_Microfinance_Models,1
FI_006450,cbdc; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_006451,,,0
FI_006452,,,0
FI_006453,cryptocurrencies; blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_006454,digital wallets,FIT1_Mobile_Money,1
FI_006455,,,0
FI_006456,,,0
FI_006457,,,0
FI_006458,,,0
FI_006459,,,0
FI_006460,,,0
FI_006461,,,0
FI_006462,blockchain,FIT8_Blockchain_DLT,1
FI_006463,,,0
FI_006464,blockchain,FIT8_Blockchain_DLT,1
FI_006465,blockchain,FIT8_Blockchain_DLT,1
FI_006466,,,0
FI_006467,mobile payment,FIT1_Mobile_Money,1
FI_006468,,,0
FI_006469,credit scoring; alternative credit; smart contracts,FIT3_Behavioral_Credit_Risk; FIT8_Blockchain_DLT,2
FI_006470,microfinance institution; microfinance,FIT7_Microfinance_Models,1
FI_006471,blockchain,FIT8_Blockchain_DLT,1
FI_006472,microfinance; cryptocurrency,FIT7_Microfinance_Models; FIT8_Blockchain_DLT,2
FI_006473,blockchain,FIT8_Blockchain_DLT,1
FI_006474,mobile money; mobile payment; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006475,,,0
FI_006476,,,0
FI_006477,mobile money; mobile payment,FIT1_Mobile_Money,1
FI_006478,,,0
FI_006479,mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006480,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006481,,,0
FI_006482,credit scoring; mfis; microfinance; microfinance institutions,FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,2
FI_006483,consumer protection; blockchain,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_006484,,,0
FI_006485,,,0
FI_006486,,,0
FI_006487,,,0
FI_006488,mobile payment; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006489,,,0
FI_006490,,,0
FI_006491,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006492,mobile money,FIT1_Mobile_Money,1
FI_006493,microfinance,FIT7_Microfinance_Models,1
FI_006494,nonbank,FIT2_Nonbank_Distribution,1
FI_006495,,,0
FI_006496,,,0
FI_006497,,,0
FI_006498,,,0
FI_006499,digital wallet; digital wallets,FIT1_Mobile_Money,1
FI_006500,remittances,FIT4_Workers_Remittances,1
FI_006501,digital wallets,FIT1_Mobile_Money,1
FI_006502,mobile money,FIT1_Mobile_Money,1
FI_006503,financial capability,FIT6_Financial_Education,1
FI_006504,remittance; financial literacy,FIT4_Workers_Remittances; FIT6_Financial_Education,2
FI_006505,branchless banking; mfis; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006506,,,0
FI_006507,money transfers,FIT4_Workers_Remittances,1
FI_006508,financial literacy; cryptocurrencies; cryptocurrency,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_006509,mobile money,FIT1_Mobile_Money,1
FI_006510,blockchain,FIT8_Blockchain_DLT,1
FI_006511,financial literacy; financial education,FIT6_Financial_Education,1
FI_006512,microfinance,FIT7_Microfinance_Models,1
FI_006513,financial capabilities,FIT6_Financial_Education,1
FI_006514,agent banking; banking agent,FIT2_Nonbank_Distribution,1
FI_006515,credit scoring; microfinance,FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,2
FI_006516,mobile payment,FIT1_Mobile_Money,1
FI_006517,mobile payment,FIT1_Mobile_Money,1
FI_006518,ewallet; e-wallet,FIT1_Mobile_Money,1
FI_006519,,,0
FI_006520,,,0
FI_006521,microfinance,FIT7_Microfinance_Models,1
FI_006522,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006523,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006524,,,0
FI_006525,remittances; financial literacy,FIT4_Workers_Remittances; FIT6_Financial_Education,2
FI_006526,,,0
FI_006527,,,0
FI_006528,non-banking,FIT2_Nonbank_Distribution,1
FI_006529,mobile money; digital wallets; financial literacy; blockchain,FIT1_Mobile_Money; FIT6_Financial_Education; FIT8_Blockchain_DLT,3
FI_006530,non-banking; financial regulation; mfis; mfi; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT5_Adapted_Regulation; FIT7_Microfinance_Models,3
FI_006531,microfinance institution; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006532,financial literacy,FIT6_Financial_Education,1
FI_006533,aml/cft,FIT5_Adapted_Regulation,1
FI_006534,financial literacy,FIT6_Financial_Education,1
FI_006535,financial literacy; microcredit; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006536,mobile wallet,FIT1_Mobile_Money,1
FI_006537,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006538,financial literacy,FIT6_Financial_Education,1
FI_006539,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_006540,,,0
FI_006541,,,0
FI_006542,financial literacy,FIT6_Financial_Education,1
FI_006543,aml/cft,FIT5_Adapted_Regulation,1
FI_006544,,,0
FI_006545,,,0
FI_006546,micro-credit; microfinance,FIT7_Microfinance_Models,1
FI_006547,mobile money,FIT1_Mobile_Money,1
FI_006548,correspondent banking; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006549,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006550,microfinance,FIT7_Microfinance_Models,1
FI_006551,,,0
FI_006552,,,0
FI_006553,anti-money laundering; aml/cft,FIT5_Adapted_Regulation,1
FI_006554,microfinance,FIT7_Microfinance_Models,1
FI_006555,,,0
FI_006556,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_006557,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006558,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006559,branchless banking; retail agents,FIT2_Nonbank_Distribution,1
FI_006560,branchless banking,FIT2_Nonbank_Distribution,1
FI_006561,financial capability,FIT6_Financial_Education,1
FI_006562,,,0
FI_006563,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006564,non-banking,FIT2_Nonbank_Distribution,1
FI_006565,non-bank; financial literacy; cbdc; central bank digital currencies,FIT2_Nonbank_Distribution; FIT6_Financial_Education; FIT8_Blockchain_DLT,3
FI_006566,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006567,financial literacy; financial education,FIT6_Financial_Education,1
FI_006568,m-pesa; stablecoins; stablecoin; blockchain; cbdc,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006569,,,0
FI_006570,non-bank,FIT2_Nonbank_Distribution,1
FI_006571,cross-border payments; central bank digital currencies; cbdc; central bank digital currency; cryptocurrencies; cryptocurrency,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_006572,cbdc; central bank digital currency,FIT8_Blockchain_DLT,1
FI_006573,cryptocurrencies; central bank digital currencies; central bank digital currency; cbdc; distributed ledger technology; distributed ledger,FIT8_Blockchain_DLT,1
FI_006574,remittance,FIT4_Workers_Remittances,1
FI_006575,nonbank; anti-money laundering,FIT2_Nonbank_Distribution; FIT5_Adapted_Regulation,2
FI_006576,,,0
FI_006577,financial education,FIT6_Financial_Education,1
FI_006578,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006579,dlt; stablecoin; blockchain; distributed ledger technology; distributed ledger,FIT8_Blockchain_DLT,1
FI_006580,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006581,mobile money; agent network,FIT1_Mobile_Money; FIT2_Nonbank_Distribution,2
FI_006582,,,0
FI_006583,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006584,,,0
FI_006585,,,0
FI_006586,,,0
FI_006587,microfinance institution; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006588,,,0
FI_006589,financial capability,FIT6_Financial_Education,1
FI_006590,,,0
FI_006591,nonbank,FIT2_Nonbank_Distribution,1
FI_006592,nonbank,FIT2_Nonbank_Distribution,1
FI_006593,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006594,financial literacy,FIT6_Financial_Education,1
FI_006595,,,0
FI_006596,,,0
FI_006597,financial literacy,FIT6_Financial_Education,1
FI_006598,alternative data; microfinance,FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,2
FI_006599,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_006600,,,0
FI_006601,blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_006602,,,0
FI_006603,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006604,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_006605,microfinance,FIT7_Microfinance_Models,1
FI_006606,,,0
FI_006607,mobile money,FIT1_Mobile_Money,1
FI_006608,,,0
FI_006609,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_006610,central bank digital currency,FIT8_Blockchain_DLT,1
FI_006611,mobile payment; central bank digital currency; cbdc; distributed ledger technology; distributed ledger; cryptocurrency,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006612,financial literacy,FIT6_Financial_Education,1
FI_006613,non-bank,FIT2_Nonbank_Distribution,1
FI_006614,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006615,microfinance,FIT7_Microfinance_Models,1
FI_006616,,,0
FI_006617,branchless banking; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006618,financial capability,FIT6_Financial_Education,1
FI_006619,microfinance institution; microfinance,FIT7_Microfinance_Models,1
FI_006620,mobile money; remittances; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006621,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006622,mobile money; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006623,mobile payment,FIT1_Mobile_Money,1
FI_006624,financial literacy; blockchain,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_006625,,,0
FI_006626,mobile money,FIT1_Mobile_Money,1
FI_006627,branchless banking,FIT2_Nonbank_Distribution,1
FI_006628,consumer protection,FIT5_Adapted_Regulation,1
FI_006629,blockchain,FIT8_Blockchain_DLT,1
FI_006630,mobile money,FIT1_Mobile_Money,1
FI_006631,digital wallet; digital wallets; cryptocurrency,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006632,,,0
FI_006633,mobile payments; mobile payment; remittances; migrant remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006634,central bank digital currencies,FIT8_Blockchain_DLT,1
FI_006635,mobile money; mobile payment; credit scoring; consumer protection; financial regulation,FIT1_Mobile_Money; FIT3_Behavioral_Credit_Risk; FIT5_Adapted_Regulation,3
FI_006636,remittances,FIT4_Workers_Remittances,1
FI_006637,remittances; remittance,FIT4_Workers_Remittances,1
FI_006638,remittances; migrant remittances,FIT4_Workers_Remittances,1
FI_006639,financial literacy,FIT6_Financial_Education,1
FI_006640,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_006641,financial literacy,FIT6_Financial_Education,1
FI_006642,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006643,financial education; financial knowledge,FIT6_Financial_Education,1
FI_006644,,,0
FI_006645,,,0
FI_006646,,,0
FI_006647,mobile money,FIT1_Mobile_Money,1
FI_006648,microfinance,FIT7_Microfinance_Models,1
FI_006649,microfinance,FIT7_Microfinance_Models,1
FI_006650,regulatory sandboxes,FIT5_Adapted_Regulation,1
FI_006651,financial capabilities,FIT6_Financial_Education,1
FI_006652,blockchain,FIT8_Blockchain_DLT,1
FI_006653,mobile payments; mobile payment; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006654,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006655,non-bank,FIT2_Nonbank_Distribution,1
FI_006656,,,0
FI_006657,,,0
FI_006658,microfinance,FIT7_Microfinance_Models,1
FI_006659,mobile financial services; mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006660,financial literacy,FIT6_Financial_Education,1
FI_006661,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006662,financial literacy,FIT6_Financial_Education,1
FI_006663,,,0
FI_006664,,,0
FI_006665,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_006666,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006667,remittances; remittance,FIT4_Workers_Remittances,1
FI_006668,financial literacy; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006669,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_006670,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006671,,,0
FI_006672,microfinance,FIT7_Microfinance_Models,1
FI_006673,,,0
FI_006674,blockchain,FIT8_Blockchain_DLT,1
FI_006675,non-banking,FIT2_Nonbank_Distribution,1
FI_006676,financial literacy,FIT6_Financial_Education,1
FI_006677,,,0
FI_006678,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_006679,financial capability,FIT6_Financial_Education,1
FI_006680,agent banking; money transfers,FIT2_Nonbank_Distribution; FIT4_Workers_Remittances,2
FI_006681,remittances; remittance,FIT4_Workers_Remittances,1
FI_006682,branchless banking; banking agents; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006683,mobile money,FIT1_Mobile_Money,1
FI_006684,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006685,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006686,,,0
FI_006687,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006688,financial education; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006689,remittance,FIT4_Workers_Remittances,1
FI_006690,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_006691,digital wallet; digital wallets,FIT1_Mobile_Money,1
FI_006692,,,0
FI_006693,,,0
FI_006694,financial capability,FIT6_Financial_Education,1
FI_006695,branchless banking; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_006696,,,0
FI_006697,,,0
FI_006698,,,0
FI_006699,financial literacy; financial education; financial knowledge; cryptocurrencies; blockchain; cryptocurrency,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_006700,financial literacy,FIT6_Financial_Education,1
FI_006701,blockchain,FIT8_Blockchain_DLT,1
FI_006702,distributed ledger; distributed ledger technology; central bank digital currency; cbdc,FIT8_Blockchain_DLT,1
FI_006703,micro-credit; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006704,,,0
FI_006705,financial literacy; financial awareness,FIT6_Financial_Education,1
FI_006706,financial literacy; financial capability; financial capabilities,FIT6_Financial_Education,1
FI_006707,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006708,financial capability; financial education,FIT6_Financial_Education,1
FI_006709,financial literacy; financial education; microcredit,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006710,financial literacy; financial education; financial capabilities,FIT6_Financial_Education,1
FI_006711,financial literacy; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006712,financial education,FIT6_Financial_Education,1
FI_006713,consumer protection,FIT5_Adapted_Regulation,1
FI_006714,consumer protection,FIT5_Adapted_Regulation,1
FI_006715,financial literacy,FIT6_Financial_Education,1
FI_006716,microfinance,FIT7_Microfinance_Models,1
FI_006717,financial literacy,FIT6_Financial_Education,1
FI_006718,financial literacy,FIT6_Financial_Education,1
FI_006719,financial literacy,FIT6_Financial_Education,1
FI_006720,,,0
FI_006721,financial literacy,FIT6_Financial_Education,1
FI_006722,financial literacy,FIT6_Financial_Education,1
FI_006723,,,0
FI_006724,mobile money,FIT1_Mobile_Money,1
FI_006725,,,0
FI_006726,financial education,FIT6_Financial_Education,1
FI_006727,mobile payments; financial capability,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_006728,microfinance,FIT7_Microfinance_Models,1
FI_006729,remittances; remittance,FIT4_Workers_Remittances,1
FI_006730,,,0
FI_006731,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_006732,,,0
FI_006733,,,0
FI_006734,consumer protection; financial literacy,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_006735,financial education,FIT6_Financial_Education,1
FI_006736,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006737,,,0
FI_006738,,,0
FI_006739,mobile payment,FIT1_Mobile_Money,1
FI_006740,financial literacy,FIT6_Financial_Education,1
FI_006741,financial education; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006742,financial literacy,FIT6_Financial_Education,1
FI_006743,consumer protection; financial literacy,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_006744,,,0
FI_006745,financial literacy,FIT6_Financial_Education,1
FI_006746,non-banking,FIT2_Nonbank_Distribution,1
FI_006747,cbdc; central bank digital currency,FIT8_Blockchain_DLT,1
FI_006748,financial literacy; financial education; mfis,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006749,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_006750,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006751,financial literacy,FIT6_Financial_Education,1
FI_006752,financial literacy,FIT6_Financial_Education,1
FI_006753,financial literacy; financial capability,FIT6_Financial_Education,1
FI_006754,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_006755,financial literacy,FIT6_Financial_Education,1
FI_006756,financial skills; financial education; financial knowledge; financial literacy; financial capabilities,FIT6_Financial_Education,1
FI_006757,financial literacy; financial awareness; financial knowledge; financial training,FIT6_Financial_Education,1
FI_006758,financial literacy; financial awareness; financial knowledge; financial skills,FIT6_Financial_Education,1
FI_006759,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_006760,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006761,financial literacy; financial awareness; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006762,financial literacy,FIT6_Financial_Education,1
FI_006763,consumer protection; financial literacy,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_006764,financial literacy,FIT6_Financial_Education,1
FI_006765,financial literacy; financial education,FIT6_Financial_Education,1
FI_006766,financial literacy; financial education; financial capabilities; financial knowledge,FIT6_Financial_Education,1
FI_006767,financial literacy,FIT6_Financial_Education,1
FI_006768,financial literacy,FIT6_Financial_Education,1
FI_006769,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006770,microfinance,FIT7_Microfinance_Models,1
FI_006771,alternative credit,FIT3_Behavioral_Credit_Risk,1
FI_006772,mobile money,FIT1_Mobile_Money,1
FI_006773,non-banking; non-bank; blockchain,FIT2_Nonbank_Distribution; FIT8_Blockchain_DLT,2
FI_006774,,,0
FI_006775,mobile money; mobile payment; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_006776,financial literacy; financial education; financial skills,FIT6_Financial_Education,1
FI_006777,financial education,FIT6_Financial_Education,1
FI_006778,non-bank,FIT2_Nonbank_Distribution,1
FI_006779,financial education; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_006780,microfinance,FIT7_Microfinance_Models,1
FI_006781,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006782,microfinance,FIT7_Microfinance_Models,1
FI_006783,mobile payment,FIT1_Mobile_Money,1
FI_006784,,,0
FI_006785,microfinance institution; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_006786,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_006787,financial literacy,FIT6_Financial_Education,1
FI_006788,remittance,FIT4_Workers_Remittances,1
FI_006789,consumer protection; financial literacy; financial capability; financial education,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_006790,,,0
FI_006791,financial education,FIT6_Financial_Education,1
FI_006792,financial literacy,FIT6_Financial_Education,1
FI_006793,mobile financial services; mobile payment; mobile wallets; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_006794,distributed ledger; blockchain,FIT8_Blockchain_DLT,1
FI_006795,,,0
FI_006796,mobile money; money transfer; remittances; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006797,,,0
FI_006798,,,0
FI_006799,mobile payment,FIT1_Mobile_Money,1
FI_006800,mobile money; remittances; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_006801,mobile money; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_006802,mobile money,FIT1_Mobile_Money,1
FI_006803,,,0
FI_006804,,,0
FI_006805,non-bank,FIT2_Nonbank_Distribution,1
FI_006806,microcredit,FIT7_Microfinance_Models,1
FI_006807,,,0
FI_006808,financial literacy,FIT6_Financial_Education,1
FI_006809,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_006810,,,0
FI_006811,financial literacy; blockchain,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_006812,psychometrics,FIT3_Behavioral_Credit_Risk,1
FI_006813,branchless banking,FIT2_Nonbank_Distribution,1
FI_006814,,,0
FI_006815,financial literacy,FIT6_Financial_Education,1
